key,year,package,id,title,category,primary,relations,evidence_state,plan_discrepancy_mechanism,broad_plan_involved,submission_involved,current_report_cross_document,additional_sensitivity_exclude,rationale,ambiguity,duplicate_of,reportPath,line,evidence_paths
2024::jama.2024.12829::C010,2024,jama.2024.12829,C010,Protocol V2.0 gives 21-day and 14-day lower bounds for the same stroke criterion,"Measure, label, or scale inconsistency",P_P,"[""P_P""]",recorded_candidate,,True,False,False,False,"Within ProtocolV2.0, synopsis says ischemic stroke21-90days and body criterion says14-90days.","Same-version discrepancy; possible stale synopsis or unmarked amendment, not report-versus-plan.",,2024/jama.2024.12829/.ai_paper_validation/final_report_1_5_3.md,351,"[""2024/jama.2024.12829/.ai_paper_validation/review_1_5_3/source_inventory.md"", ""2024/jama.2024.12829/.ai_paper_validation/review_1_5_3/verification/evidence_recheck.md""]"
2024::jama.2024.12829::C011,2024,jama.2024.12829,C011,BA 3-month aspirin percentage does not reconcile with count and displayed arm denominator,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Results-supplement TableS3 gives234/249 as93.9% while ordinary nearest rounding gives94.0%.,Truncation could explain the display; evaluated denominator is not supplied.,,2024/jama.2024.12829/.ai_paper_validation/final_report_1_5_3.md,384,"[""2024/jama.2024.12829/.ai_paper_validation/review_1_5_3/source_inventory.md""]"
2024::jama.2024.12829::C012,2024,jama.2024.12829,C012,Figure S1 repeats “2nd meeting” for three chronologically distinct meetings,"Measure, label, or scale inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Non-plan FigureS1 repeats2nd meeting for three distinct dates within its own chronology.,A repeated review-cycle convention is possible but unstated.,,2024/jama.2024.12829/.ai_paper_validation/final_report_1_5_3.md,417,"[""2024/jama.2024.12829/.ai_paper_validation/review_1_5_3/source_inventory.md""]"
2024::jama.2024.12829::C013,2024,jama.2024.12829,C013,Recurring-visit sentence ambiguously repeats visit numbers 9 and 11,"Measure, label, or scale inconsistency",P_P,"[""P_P""]",recorded_candidate,,True,False,False,False,"The same protocol bundle repeats visit9 and11 in a six-token sentence in bothV2.0 andV2.3, against its four-visit8-11 schedule.",The sentence may specify face-to-face subset9/11 rather than six successive visits; two versioned repetitions remain one retained candidate.,,2024/jama.2024.12829/.ai_paper_validation/final_report_1_5_3.md,450,"[""2024/jama.2024.12829/.ai_paper_validation/review_1_5_3/source_inventory.md"", ""2024/jama.2024.12829/.ai_paper_validation/review_1_5_3/verification/evidence_recheck.md""]"
2024::jama.2024.12829::C014,2024,jama.2024.12829,C014,Table S9 BA 8 (3.3) does not round from either supplied ATS or displayed denominator,Numeric or arithmetic inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Results-supplement TableS9 gives8(3.3), but both displayed249 and same-supplement ATS247 denominators produce3.2%.",Distinct from C007: changing the ATS header alone does not resolve this cell.,,2024/jama.2024.12829/.ai_paper_validation/final_report_1_5_3.md,483,"[""2024/jama.2024.12829/.ai_paper_validation/review_1_5_3/source_inventory.md""]"
2024::jama.2024.12829::C015,2024,jama.2024.12829,C015,Narrative assigns all 11 pre-analysis exclusions to consent withdrawal while Figure 1 assigns only 10,Cross-document numeric inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Main narrative attributes all11 exclusions to consent withdrawal; its Figure1 assigns10 to withdrawal and1 to erroneous randomization.,Original cross-document category actually describes two locations in one article; dual reason coding remains possible.,,2024/jama.2024.12829/.ai_paper_validation/final_report_1_5_3.md,516,"[""2024/jama.2024.12829/.ai_paper_validation/review_1_5_3/source_inventory.md""]"
2024::jama.2024.12829::C016,2024,jama.2024.12829,C016,Table S6 BA event count 9 conflicts with the matched primary-analysis count 11,Cross-document numeric inconsistency,S_C,"[""S_C""]",recorded_candidate,,False,True,True,False,"Main primary endpoint narrative/Table2 giveBA11 events, whereas matched non-plan TableS6 prints9 under the same249 header and endpoint wording.",Different from C004's arithmetic defect; unknown endpoint/population mapping could explain the count difference.,,2024/jama.2024.12829/.ai_paper_validation/final_report_1_5_3.md,549,"[""2024/jama.2024.12829/.ai_paper_validation/review_1_5_3/source_inventory.md""]"
2024::jama.2024.12829::C017,2024,jama.2024.12829,C017,One-year incidence-difference point estimate lies outside its confidence interval,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Main Table2 incidence difference-0.4 lies outside its printed95%CI[-2.4,-1.7].",The interval construction or a mismatched estimand is not supplied.,,2024/jama.2024.12829/.ai_paper_validation/final_report_1_5_3.md,582,"[""2024/jama.2024.12829/.ai_paper_validation/review_1_5_3/source_inventory.md""]"
2024::jama.2024.19585::C001,2024,jama.2024.19585,C001,Usual-care exclusion hierarchy requires source-layout confirmation,Numeric or arithmetic inconsistency,S_W,"[""S_W""]",not_reproduced,,False,True,False,False,"The retained candidate concerns nested counts within main Figure1; recheck explicitly finds7+4+2=13 and top-level sum58, reconciling the displayed total.",NOT REPRODUCED: prior71-versus58 sum double-counted the13 parent; stable ID retained only for production-layout confirmation.,,2024/jama.2024.19585/.ai_paper_validation/final_report_1_5_3.md,45,"[""2024/jama.2024.19585/.ai_paper_validation/review_1_5_3/source_inventory.md"", ""2024/jama.2024.19585/.ai_paper_validation/review_1_5_3/verification/evidence_recheck.md""]"
2024::jama.2024.19585::C002,2024,jama.2024.19585,C002,Main-text rejected-statement percentage conflicts with the supplement counts,Cross-document numeric inconsistency,S_C,"[""S_C""]",recorded_candidate,,False,True,True,False,Main rejected-statement percentage6.4% conflicts with142/1350=10.5% from the supplied non-plan eTable3 site counts.,A different unreported rejection population/definition remains possible.,,2024/jama.2024.19585/.ai_paper_validation/final_report_1_5_3.md,78,"[""2024/jama.2024.19585/.ai_paper_validation/review_1_5_3/source_inventory.md""]"
2024::jama.2024.19585::C003,2024,jama.2024.19585,C003,eTable 10 labels logistic-regression odds ratios as differences,"Measure, label, or scale inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Within one results supplement, eTable10 labels modeled effects Difference while eMethods expressly defines the relevant analyses as logistic odds ratios.",Difference might be an undefined generic heading; numerical odds-ratio error is not established.,,2024/jama.2024.19585/.ai_paper_validation/final_report_1_5_3.md,111,"[""2024/jama.2024.19585/.ai_paper_validation/review_1_5_3/source_inventory.md""]"
2024::jama.2024.2302::C001,2024,jama.2024.2302,C001,Primary SAE endpoint threshold label,"Measure, label, or scale inconsistency",P_R,"[""P_R"", ""P_P"", ""S_C""]",recorded_candidate,endpoint_definition_window_hierarchy,True,True,True,False,"Main Table2 and SAP define>=1 SAE, while matched results eTable2 and protocol use>1. This explicitly spans report-plan, protocol-SAP, and main-results-supplement definitions.",Mixed relations; identical44/159 and27/149 counts do not establish which threshold was implemented.,,2024/jama.2024.2302/.ai_paper_validation/final_report_1_5_3.md,50,"[""2024/jama.2024.2302/.ai_paper_validation/review_1_5_3/source_inventory.md"", ""2024/jama.2024.2302/.ai_paper_validation/review_1_5_3/verification/evidence_recheck.md""]"
2024::jama.2024.2302::C002,2024,jama.2024.2302,C002,Planned hospital-day medians,Cross-document numeric inconsistency,P_P,"[""P_P""]",recorded_candidate,,True,False,False,False,Protocol planning medians18/15 conflict with its own8/5 medians and the SAP's8/5; all compared numbers are planning assumptions.,"SAP explicitly calls18/15 incorrect and identifies8/5 as intended. This is disclosed plan correction, not observed-result disagreement or an undisclosed deviation.",,2024/jama.2024.2302/.ai_paper_validation/final_report_1_5_3.md,85,"[""2024/jama.2024.2302/.ai_paper_validation/review_1_5_3/source_inventory.md"", ""2024/jama.2024.2302/.ai_paper_validation/review_1_5_3/verification/evidence_recheck.md""]"
2024::jama.2024.2302::C003,2024,jama.2024.2302,C003,Bayesian intervention priors,Statistical reporting inconsistency,P_R,"[""P_R""]",recorded_candidate,analysis_specification,True,False,True,False,Main common categorical/count intervention prior range0.33-3.0 differs from SAP categorical0.2-4 and count0.33-3.3 descriptions.,"Final outcome-specific code/amendment is missing; SAP's approximate log-scale quantiles are contextual, not a separate coded plan-internal candidate.",,2024/jama.2024.2302/.ai_paper_validation/final_report_1_5_3.md,120,"[""2024/jama.2024.2302/.ai_paper_validation/review_1_5_3/source_inventory.md"", ""2024/jama.2024.2302/.ai_paper_validation/review_1_5_3/verification/evidence_recheck.md""]"
2024::jama.2024.2302::C004,2024,jama.2024.2302,C004,Gestational-age boundary,"Measure, label, or scale inconsistency",P_R,"[""P_R"", ""P_P""]",recorded_candidate,analysis_specification,True,False,True,False,Actual Figure3 upperGA group>=28 differs from SAP subgroup/stratification>28 wording; the SAP itself also uses>=28 for its covariate.,Mixed report-plan and internal-SAP boundary wording; covariate context supports possible shorthand but final coding is unknown.,,2024/jama.2024.2302/.ai_paper_validation/final_report_1_5_3.md,155,"[""2024/jama.2024.2302/.ai_paper_validation/review_1_5_3/source_inventory.md"", ""2024/jama.2024.2302/.ai_paper_validation/review_1_5_3/verification/evidence_recheck.md""]"
2024::jama.2024.2302::C005,2024,jama.2024.2302,C005,Primary-outcome time origin,"Measure, label, or scale inconsistency",P_R,"[""P_R"", ""P_P""]",recorded_candidate,endpoint_definition_window_hierarchy,True,False,True,False,Article/SAP use randomization as primarySAE timezero whereas protocol definitions use enrollment; verifier also records both terms inside protocol.,Mixed report-plan and internal/between-plan terminology; enrollment and randomization may be operationally simultaneous but are not defined as equal.,,2024/jama.2024.2302/.ai_paper_validation/final_report_1_5_3.md,190,"[""2024/jama.2024.2302/.ai_paper_validation/review_1_5_3/source_inventory.md"", ""2024/jama.2024.2302/.ai_paper_validation/review_1_5_3/verification/evidence_recheck.md""]"
2024::jama.2024.23898::C001,2024,jama.2024.23898,C001,Primary-outcome 72-hour clock origin is not stated consistently,Cross-document numeric inconsistency,P_R,"[""P_R""]",recorded_candidate,endpoint_definition_window_hierarchy,True,False,True,False,"Main primaryGI-3 labels72hours after surgery/operation, whereas SAP explicitly says72hours after start of operation.","This is ambiguity of timezero, not proven differing derivation; article wording may be shorthand.",,2024/jama.2024.23898/.ai_paper_validation/final_report_1_5_3.md,46,"[""2024/jama.2024.23898/.ai_paper_validation/review_1_5_3/source_inventory.md"", ""2024/jama.2024.23898/.ai_paper_validation/review_1_5_3/checkers/cross_source_consistency.md"", ""2024/jama.2024.23898/.ai_paper_validation/review_1_5_3/checkers/statistical_pass_2.md""]"
2024::jama.2024.23898::C002,2024,jama.2024.23898,C002,Postoperative opioid-consumption window is 24 hours versus 72 hours,Cross-document numeric inconsistency,P_R,"[""P_R""]",recorded_candidate,endpoint_definition_window_hierarchy,True,False,True,False,Main reports cumulative opioid consumption through24hours; protocol and SAP define the matched outcome through72hours.,A distinct final endpoint or amendment remains possible but no supplied final record resolves it.,,2024/jama.2024.23898/.ai_paper_validation/final_report_1_5_3.md,81,"[""2024/jama.2024.23898/.ai_paper_validation/review_1_5_3/source_inventory.md"", ""2024/jama.2024.23898/.ai_paper_validation/review_1_5_3/checkers/cross_source_consistency.md"", ""2024/jama.2024.23898/.ai_paper_validation/review_1_5_3/checkers/statistical_pass_2.md""]"
2024::jama.2024.23898::C003,2024,jama.2024.23898,C003,Unplanned-readmission window is 90 days versus 30 days,Cross-document numeric inconsistency,P_R,"[""P_R"", ""S_W""]",recorded_candidate,endpoint_definition_window_hierarchy,True,True,True,False,"Main Table3 reports readmissions within90days, whereas main Methods and protocol/SAP definitions including dummy-table heading specify30days.",Mixed report-plan and internal-article discrepancy; actual31/34 counts may be30-day counts under a90-day label or reflect a changed window.,,2024/jama.2024.23898/.ai_paper_validation/final_report_1_5_3.md,116,"[""2024/jama.2024.23898/.ai_paper_validation/review_1_5_3/source_inventory.md"", ""2024/jama.2024.23898/.ai_paper_validation/review_1_5_3/checkers/cross_source_consistency.md"", ""2024/jama.2024.23898/.ai_paper_validation/review_1_5_3/checkers/statistical_pass_2.md""]"
